date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:24	3266/3266	---M--	200	added ('OK')	image/png	etag:%22125eb25201ef4901a500a60cdc9ad8aa%22	https://img.accordproject.org/wp-content/uploads/2019/05/19204415/ergo-black-center-107x26.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/19204415/ergo-black-center-107x26.png	(from https://www.accordproject.org/projects/cicero/)
12:53:24	1038/1038	---M--	200	added ('OK')	image/png	etag:%22406ac28ced5ef60515f97ef536296122%22	https://img.accordproject.org/wp-content/uploads/2019/06/06003635/templatestudiotall2-107x26.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/06003635/templatestudiotall2-107x26.png	(from https://www.accordproject.org/projects/cicero/)
12:53:25	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.c7.delayed	(from https://www.accordproject.org/projects/cicero/)
12:53:25	2237/2237	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:24%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fergo%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedae62.json	(from https://www.accordproject.org/projects/ergo/)
12:53:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:25%20GMT	https://www.accordproject.org/?p=764	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexa102.html	(from https://www.accordproject.org/projects/ergo/)
12:53:25	2331/2331	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:25%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fergo%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed391f	(from https://www.accordproject.org/projects/ergo/)
12:53:25	2551/2551	---M--	200	added ('OK')	image/png	etag:%2269cfb8e4296a4a626ae920bb142d66ff%22	https://img.accordproject.org/wp-content/uploads/2019/05/03223543/ergoWhite-168x32.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/03223543/ergoWhite-168x32.png	(from https://www.accordproject.org/projects/ergo/)
12:53:26	30762/30762	---M--	200	added ('OK')	image/png	etag:%22404faf5b87b7316ee0152b67e70d43fd%22	https://img.accordproject.org/wp-content/uploads/2019/06/10193039/feat-puzzle.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/10193039/feat-puzzle.png	(from https://www.accordproject.org/projects/ergo/)
12:53:26	31379/31379	---M--	200	added ('OK')	image/png	etag:%2231f26f4621dd0ef530d05b9452c3d81b%22	https://img.accordproject.org/wp-content/uploads/2019/06/10193027/feat-code.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/10193027/feat-code.png	(from https://www.accordproject.org/projects/ergo/)
12:53:26	31315/31315	---M--	200	added ('OK')	image/png	etag:%22c47fa8bc4196f73ded5f33bfb52cdb13%22	https://img.accordproject.org/wp-content/uploads/2019/06/10193033/feat-document-2.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/10193033/feat-document-2.png	(from https://www.accordproject.org/projects/ergo/)
12:53:26	1500/1500	---M--	200	added ('OK')	image/png	etag:%229e3f5e9d2c920ff1d8d1bf15d270871d%22	https://img.accordproject.org/wp-content/uploads/2019/05/06004015/Ciceroblackmed2-107x26.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/05/06004015/Ciceroblackmed2-107x26.png	(from https://www.accordproject.org/projects/ergo/)
12:53:27	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.cf.delayed	(from https://www.accordproject.org/projects/ergo/)
12:53:27	2268/2268	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:26%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fconcerto%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedf43b.json	(from https://www.accordproject.org/projects/concerto/)
12:53:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:27%20GMT	https://www.accordproject.org/?p=1930	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index3d3f.html	(from https://www.accordproject.org/projects/concerto/)
12:53:27	2362/2362	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:27%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Fconcerto%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedbeaa	(from https://www.accordproject.org/projects/concerto/)
12:53:28	1117/1117	---M--	200	added ('OK')	image/png	etag:%22d12bcb96b8e692ed501ec2b41dc0c694%22	https://img.accordproject.org/wp-content/uploads/2019/09/19203832/concerto-temp-white-med-168x32.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/09/19203832/concerto-temp-white-med-168x32.png	(from https://www.accordproject.org/projects/concerto/)
12:53:29	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.d4.delayed	(from https://www.accordproject.org/projects/concerto/)
12:53:30	2303/2303	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:29%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Ftemplate-studio%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedae1c.json	(from https://www.accordproject.org/projects/template-studio/)
12:53:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:29%20GMT	https://www.accordproject.org/?p=1214	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index391d.html	(from https://www.accordproject.org/projects/template-studio/)
12:53:30	2397/2397	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:29%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprojects%2Ftemplate-studio%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed944c	(from https://www.accordproject.org/projects/template-studio/)
12:53:30	294758/294758	---M--	200	added ('OK')	image/png	etag:%22ad1cb775f54fc85785ce7ec2388ddf4e%22	https://img.accordproject.org/wp-content/uploads/2019/09/20214152/concerto.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/09/20214152/concerto.png	(from https://www.accordproject.org/projects/concerto/)
12:53:31	1753/1753	---M--	200	added ('OK')	image/png	etag:%22143da7fba758f9b9259f93920edf29aa%22	https://img.accordproject.org/wp-content/uploads/2019/06/06002903/templatestudioTall-168x32.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/06002903/templatestudioTall-168x32.png	(from https://www.accordproject.org/projects/template-studio/)
12:53:32	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.d9.delayed	(from https://www.accordproject.org/projects/template-studio/)
12:53:32	30573/30573	---M--	200	added ('OK')	image/png	etag:%221dc4c4b964fadb449eca825dcaef907d%22	https://img.accordproject.org/wp-content/uploads/2019/06/10193018/feat-arrow.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/06/10193018/feat-arrow.png	(from https://www.accordproject.org/projects/template-studio/)
12:53:32	2507/2507	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:32%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Ffirst-quarter-2020-update%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedec8d.json	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:32%20GMT	https://www.accordproject.org/?p=2391	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexd309.html	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:33	2638/2638	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:32%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Ffirst-quarter-2020-update%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedd4bf	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:34	34574/34574	---M--	200	added ('OK')	image/png	etag:%226bba29d630cea4938c2a5bda6ff515e8%22	https://img.accordproject.org/wp-content/uploads/2020/03/03155608/AP-quarter-update-01-960x298.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03155608/AP-quarter-update-01-960x298.png	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:35	122824/122824	---M--	200	added ('OK')	image/png	etag:%22a0070121a3cbcec6e7d8329e5cc36ede%22	https://img.accordproject.org/wp-content/uploads/2020/03/03154445/global-forum-1024x599.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03154445/global-forum-1024x599.png	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:36	187380/187380	---M--	200	added ('OK')	image/png	etag:%22e548249c949e3554da95639f3a5989bb%22	https://img.accordproject.org/wp-content/uploads/2020/03/03154501/demo-client-1024x636.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03154501/demo-client-1024x636.png	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:37	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.e1.delayed	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:37	168850/168850	---M--	200	added ('OK')	image/png	etag:%22be4babafa80d32a66c0b1144812f00aa%22	https://img.accordproject.org/wp-content/uploads/2020/03/03160032/conditional-text-1024x510.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03160032/conditional-text-1024x510.png	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:37	2502/2502	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:37%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Ffourth-quarter-2019-update%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed90a0.json	(from https://www.accordproject.org/news/fourth-quarter-2019-update/)
12:53:37	288776/288776	---M--	200	added ('OK')	image/png	etag:%220f6c9d81b0537a08ee06e1691eb883bd%22	https://img.accordproject.org/wp-content/uploads/2020/03/03154431/gsoc-ap-1024x654.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2020/03/03154431/gsoc-ap-1024x654.png	(from https://www.accordproject.org/news/first-quarter-2020-update/)
12:53:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:37%20GMT	https://www.accordproject.org/?p=2264	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index8af8.html	(from https://www.accordproject.org/news/fourth-quarter-2019-update/)
12:53:38	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:37%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Ffourth-quarter-2019-update%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embeda6d8	(from https://www.accordproject.org/news/fourth-quarter-2019-update/)
12:53:39	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.e5.delayed	(from https://www.accordproject.org/news/fourth-quarter-2019-update/)
12:53:39	34076/34076	---M--	200	added ('OK')	image/png	etag:%2223c79ac527e5cb6b145c215f54b13722%22	https://img.accordproject.org/wp-content/uploads/2019/11/12155900/AP-Q4-2019-960x298.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/12155900/AP-Q4-2019-960x298.png	(from https://www.accordproject.org/news/fourth-quarter-2019-update/)
12:53:39	2314/2314	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:38%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fevents%2Fhacktoberfest-2019%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed7884.json	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:39%20GMT	https://www.accordproject.org/?p=1805	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexaf4f.html	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:39	2408/2408	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:39%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fevents%2Fhacktoberfest-2019%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedf1de	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:41	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.ea.delayed	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:43	2268/2268	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:41%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fpress-center%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed4855.json	(from https://www.accordproject.org/press-center/)
12:53:43	220476/220476	---M--	200	added ('OK')	image/jpeg	etag:%2285190dd1d4f746b338fe46b5a5ec4071%22	https://img.accordproject.org/wp-content/uploads/2019/09/01183500/sticker-mockup-srs.jpg	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/09/01183500/sticker-mockup-srs.jpg	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:43	3445946/3445946	---M--	200	added ('OK')	image/jpeg	etag:%22f2696a8409ab14bcbc941f01f5d85bfe%22	https://img.accordproject.org/wp-content/uploads/2019/09/01183436/1.-T-Shirt-Mockup.jpg	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/09/01183436/1.-T-Shirt-Mockup.jpg	(from https://www.accordproject.org/events/hacktoberfest-2019/)
12:53:43	2364/2364	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:42%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fpress-center%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedaedf	(from https://www.accordproject.org/press-center/)
12:53:43	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.ed.delayed	(from https://www.accordproject.org/press-center/)
12:53:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:41%20GMT	https://www.accordproject.org/?p=1263	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index904c.html	(from https://www.accordproject.org/press-center/)
12:53:43	2264/2264	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:43%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprivacy%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed0009.json	(from https://www.accordproject.org/privacy/)
12:53:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:43%20GMT	https://www.accordproject.org/?p=941	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index1426.html	(from https://www.accordproject.org/privacy/)
12:53:44	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:43%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fprivacy%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embede574	(from https://www.accordproject.org/privacy/)
12:53:44	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f0.delayed	(from https://www.accordproject.org/privacy/)
12:53:44	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f1.delayed	(from https://www.accordproject.org/news/category/press-release/)
12:53:44	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f2.delayed	(from https://www.accordproject.org/news/category/in-the-news/)
12:53:46	51467/51467	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:44%20GMT	https://www.accordproject.org/news/the-accord-project-welcomes-magic-circle-law-firms/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/the-accord-project-welcomes-magic-circle-law-firms/index.html	(from https://www.accordproject.org/news/category/press-release/)
12:53:46	55761/55761	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:44%20GMT	https://www.accordproject.org/news/linux-foundation-to-host-the-accord-project-to-develop-open-source-framework-for-smart-legal-contracts/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/linux-foundation-to-host-the-accord-project-to-develop-open-source-framework-for-smart-legal-contracts/index.html	(from https://www.accordproject.org/news/category/press-release/)
12:53:46	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f3.delayed	(from https://www.accordproject.org/news/category/blog/)
12:53:46	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f4.delayed	(from https://www.accordproject.org/news/category/release-notes/)
12:53:46	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.f5.delayed	(from https://www.accordproject.org/news/category/event-content/)
12:53:46	54016/54016	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:45%20GMT	https://www.accordproject.org/news/accord-project-expands-welcoming-more-global-law-firms/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/accord-project-expands-welcoming-more-global-law-firms/index.html	(from https://www.accordproject.org/news/category/in-the-news/)
12:53:46	57647/57647	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:45%20GMT	https://www.accordproject.org/news/category/in-the-news/page/2/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/category/in-the-news/page/2/index.html	(from https://www.accordproject.org/news/category/in-the-news/)
12:53:46	2477/2477	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:46%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fcicero-020%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed2abd.json	(from https://www.accordproject.org/news/cicero-020/)
12:53:47	49855/49855	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202020%2007:23:46%20GMT	https://www.accordproject.org/news/countdown-to-accord-project-forum-2019/	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/news/countdown-to-accord-project-forum-2019/index.html	(from https://www.accordproject.org/news/category/blog/)
12:53:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:46%20GMT	https://www.accordproject.org/?p=2307	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/index10e9.html	(from https://www.accordproject.org/news/cicero-020/)
12:53:47	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:46%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fcicero-020%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedac84	(from https://www.accordproject.org/news/cicero-020/)
12:53:49	293388/293388	---M--	200	added ('OK')	image/jpeg	etag:%22e5921aefeefbd38d82be3e7c5dc03b09%22	https://img.accordproject.org/wp-content/uploads/2019/11/06165156/AP-post.jpg	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/06165156/AP-post.jpg	(from https://www.accordproject.org/news/cicero-020/)
12:53:49	222477/222477	---M--	200	added ('OK')	image/jpeg	etag:%2284df0bedfa165f3a32dfef0d74655975%22	https://img.accordproject.org/wp-content/uploads/2019/11/06172601/ciceromark2.jpg	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/06172601/ciceromark2.jpg	(from https://www.accordproject.org/news/cicero-020/)
12:53:50	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.fb.delayed	(from https://www.accordproject.org/news/cicero-020/)
12:53:50	2577/2577	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:50%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fhacktoberfest-2019-completion%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed8ff2.json	(from https://www.accordproject.org/news/hacktoberfest-2019-completion/)
12:53:50	163420/163420	---M--	200	added ('OK')	image/png	etag:%22fc62d22ec9a53fd8a5de35fbd177653b%22	https://img.accordproject.org/wp-content/uploads/2019/11/05145305/Concerto-1024x910.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/11/05145305/Concerto-1024x910.png	(from https://www.accordproject.org/news/cicero-020/)
12:53:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:50%20GMT	https://www.accordproject.org/?p=2139	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexb1e6.html	(from https://www.accordproject.org/news/hacktoberfest-2019-completion/)
12:53:51	2708/2708	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:50%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fhacktoberfest-2019-completion%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embede174	(from https://www.accordproject.org/news/hacktoberfest-2019-completion/)
12:53:52	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.ff.delayed	(from https://www.accordproject.org/news/hacktoberfest-2019-completion/)
12:53:52	2572/2572	---M--	200	added ('OK')	application/json	date:Mon,%2009%20Mar%202020%2007:23:51%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fhacktoberfest2019-registration-open%2F	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embedb046.json	(from https://www.accordproject.org/news/hacktoberfest2019-registration-open/)
12:53:52	2703/2703	---M-Z	200	added ('OK')	text/xml	date:Mon,%2009%20Mar%202020%2007:23:52%20GMT	https://www.accordproject.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.accordproject.org%2Fnews%2Fhacktoberfest2019-registration-open%2F&format=xml	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/wp-json/oembed/1.0/embed7844	(from https://www.accordproject.org/news/hacktoberfest2019-registration-open/)
12:53:52	322477/322477	---M--	200	added ('OK')	image/png	etag:%220782eb4aba0ba01203c6df0145a1d72f%22	https://img.accordproject.org/wp-content/uploads/2019/10/31195440/logo-hf19-full-10f3c000cea930c76acc1dedc516ea7118b95353220869a3051848e45ff1d656.png	H:/HtTracked/OPEN%20WEBSITE%20IDEA/img.accordproject.org/wp-content/uploads/2019/10/31195440/logo-hf19-full-10f3c000cea930c76acc1dedc516ea7118b95353220869a3051848e45ff1d656.png	(from https://www.accordproject.org/news/hacktoberfest-2019-completion/)
12:53:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202020%2007:23:52%20GMT	https://www.accordproject.org/?p=1952	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/indexaa37.html	(from https://www.accordproject.org/news/hacktoberfest2019-registration-open/)
12:53:54	0/-1	---M--	301	error ('')			https://www.accordproject.org/projects/cicero	H:/HtTracked/OPEN%20WEBSITE%20IDEA/www.accordproject.org/projects/cicero.103.delayed	(from https://www.accordproject.org/news/hacktoberfest2019-registration-open/)
